Reporter intensity corrected 1 DDA_1	Reporter intensity corrected 2 DDA_1	Reporter intensity corrected 3 DDA_1	Reporter intensity corrected 4 DDA_1	Reporter intensity corrected 5 DDA_1	Reporter intensity corrected 6 DDA_1	Reporter intensity corrected 7 DDA_1	Reporter intensity corrected 8 DDA_1	Reporter intensity corrected 1 DDA_2	Reporter intensity corrected 2 DDA_2	Reporter intensity corrected 3 DDA_2	Reporter intensity corrected 4 DDA_2	Reporter intensity corrected 5 DDA_2	Reporter intensity corrected 6 DDA_2	Reporter intensity corrected 7 DDA_2	Reporter intensity corrected 8 DDA_2	Reporter intensity corrected 1 DDA_3	Reporter intensity corrected 2 DDA_3	Reporter intensity corrected 3 DDA_3	Reporter intensity corrected 4 DDA_3	Reporter intensity corrected 5 DDA_3	Reporter intensity corrected 6 DDA_3	Reporter intensity corrected 7 DDA_3	Reporter intensity corrected 8 DDA_3	Reporter intensity corrected 1 DDA_4	Reporter intensity corrected 2 DDA_4	Reporter intensity corrected 3 DDA_4	Reporter intensity corrected 4 DDA_4	Reporter intensity corrected 5 DDA_4	Reporter intensity corrected 6 DDA_4	Reporter intensity corrected 7 DDA_4	Reporter intensity corrected 8 DDA_4	Reporter intensity corrected 1 IDA_1	Reporter intensity corrected 2 IDA_1	Reporter intensity corrected 3 IDA_1	Reporter intensity corrected 4 IDA_1	Reporter intensity corrected 5 IDA_1	Reporter intensity corrected 6 IDA_1	Reporter intensity corrected 7 IDA_1	Reporter intensity corrected 8 IDA_1	Reporter intensity corrected 1 IDA_2	Reporter intensity corrected 2 IDA_2	Reporter intensity corrected 3 IDA_2	Reporter intensity corrected 4 IDA_2	Reporter intensity corrected 5 IDA_2	Reporter intensity corrected 6 IDA_2	Reporter intensity corrected 7 IDA_2	Reporter intensity corrected 8 IDA_2	Reporter intensity corrected 1 IDA_3	Reporter intensity corrected 2 IDA_3	Reporter intensity corrected 3 IDA_3	Reporter intensity corrected 4 IDA_3	Reporter intensity corrected 5 IDA_3	Reporter intensity corrected 6 IDA_3	Reporter intensity corrected 7 IDA_3	Reporter intensity corrected 8 IDA_3	Reporter intensity corrected 1 IDA_4	Reporter intensity corrected 2 IDA_4	Reporter intensity corrected 3 IDA_4	Reporter intensity corrected 4 IDA_4	Reporter intensity corrected 5 IDA_4	Reporter intensity corrected 6 IDA_4	Reporter intensity corrected 7 IDA_4	Reporter intensity corrected 8 IDA_4	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	id
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	1	1	2.3	1.5	1.5	95.91	0	2.6749	0	3	sp|P48193|41_MOUSE	sp|P48193|41_MOUSE	529
-2.9282922744751	-4.13895606994629	-2.81126999855042	-2.81370234489441	-3.81737899780273	-2.46346950531006	-3.64772057533264	-2.75633096694946	-2.73408317565918	-2.82664227485657	-2.91637134552002	-3.97896385192871	-2.90336036682129	-4.00184774398804	-2.91506505012512	-2.51762676239014	-2.58831334114075	-2.78239703178406	-3.2671492099762	-3.51419401168823	-4.0548357963562	-2.90109539031982	-2.92587828636169	-2.85048055648804	-4.02198028564453	-2.69665765762329	-3.04299187660217	-2.76719188690186	-3.35815811157227	-2.65108776092529	-3.13125014305115	-3.11616015434265	-2.78319120407104	-4.48096942901611	-3.11816310882568	-2.96015977859497	-3.35026502609253	-2.32171177864075	-3.81039929389954	-2.58415484428406	-3.11528491973877	-2.98850440979004	-3.16113686561584	-3.64770245552063	-3.1603627204895	-3.81433129310608	-2.84590935707092	-2.40782284736633	-2.92895126342773	-2.80601382255554	-3.29604887962341	-3.59192728996277	-4.02949953079224	-2.93324255943298	-2.90800905227661	-2.95971083641052	-4.25393152236938	-2.74690628051758	-3.02010631561279	-2.94175267219543	-3.11203813552856	-2.7845823764801	-3.15559840202332	-3.36607956886292				15	15	15	22.4	22.4	22.4	74.237	0	51.187	457670000	86	sp|P48678|LMNA_MOUSE	sp|P48678|LMNA_MOUSE	530
-2.79225707054138	-5.10026121139526	-2.45418977737427	-2.39039635658264	-2.73254799842834	-3.09344792366028	-3.60635089874268	-3.27160048484802	-2.89335680007935	-2.96725034713745	-2.12412571907043	-4.18484449386597	-2.90077209472656	-3.28714895248413	-2.87885189056396	-3.62828731536865	-2.93622088432312	-3.90826916694641	-2.49907565116882	-3.25373888015747	-3.47412347793579	-2.64259433746338	-2.79997277259827	-2.97369575500488	-3.0794780254364	-2.53257441520691	-3.34827995300293	-2.35107445716858	-3.10755443572998	-3.10333299636841	-3.48369431495667	-3.42809987068176	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.1051938533783	-3.10593891143799	-2.10500764846802	-3.55210566520691	-3.13264131546021	-2.88065695762634	-3.28517866134644	-3.35756635665894	-3.1156599521637	-3.7692756652832	-2.82797336578369	-2.82031059265137	-3.47502160072327	-2.41081166267395	-2.78249621391296	-3.24386477470398	-3.8505220413208	-3.61015129089355	-3.31243753433228	-2.60016179084778	-2.84996032714844	-2.92862176895142	-2.47553515434265	-2.90649390220642				6	4	4	9.3	6.3	6.3	94.381	0	6.6734	67823000	8	sp|P48722|HS74L_MOUSE	sp|P48722|HS74L_MOUSE	531
-2.84362936019897	-4.3101749420166	-2.88587284088135	-2.63980436325073	-2.80965065956116	-3.01835179328918	-3.71595978736877	-3.10172200202942	-3.42960691452026	-2.8832094669342	-2.28581166267395	-4.06021690368652	-3.36248445510864	-3.27383136749268	-2.50906038284302	-3.22512650489807	-2.66200351715088	-3.75699400901794	-2.86596298217773	-3.94330549240112	-4.11393547058105	-2.36453342437744	-3.20436596870422	-3.02409100532532	-4.60714197158813	-3.43335819244385	-3.13074445724487	-3.25856328010559	-2.35852789878845	-2.98953533172607	-2.73552370071411	-2.92884135246277	-2.89464378356934	-3.83483266830444	-3.39307641983032	-2.77566337585449	-2.99723267555237	-2.8897168636322	-3.07911229133606	-3.68506908416748	-3.37231087684631	-3.06033706665039	-2.52690935134888	-4.27959203720093	-3.58256387710571	-3.41520667076111	-2.33803153038025	-3.6117730140686	-2.55393433570862	-3.87679481506348	-2.63773775100708	-3.77473497390747	-3.65139603614807	-2.37676978111267	-3.409339427948	-3.00914669036865	-4.81790781021118	-3.70833992958069	-2.92664575576782	-3.18849611282349	-2.82163596153259	-3.35509896278381	-2.71747708320618	-1.88699293136597				9	9	9	38.3	38.3	38.3	30.641	0	20.954	211350000	61	sp|P48758|CBR1_MOUSE	sp|P48758|CBR1_MOUSE	532
-2.76807618141174	-3.93604421615601	-3.20556330680847	-2.99309158325195	-3.31258106231689	-2.80440044403076	-3.39219760894775	-3.28658580780029	-3.48569703102112	-3.22566628456116	-2.92040681838989	-3.92189311981201	-1.89346408843994	-3.09357118606567	-3.41180944442749	-2.84881663322449	-3.1832447052002	-3.66683268547058	-2.7538959980011	-3.32383370399475	-3.77335333824158	-2.94797372817993	-2.96409463882446	-2.55996203422546	-4.17592477798462	-3.37739944458008	-3.36267733573914	-2.99631142616272	-2.14490342140198	-2.44520473480225	-2.85245895385742	-3.68564462661743	-2.46386742591858	-1.96167623996735	-3.26423525810242	-3.17696809768677	-3.28898096084595	-3.75806713104248	-3.41394543647766	-3.6929771900177	-3.10979461669922	-2.70152926445007	-2.99447059631348	-3.37026572227478	-3.55041432380676	-3.04811382293701	-3.25126385688782	-3.21718883514404	-2.39312195777893	-3.53643608093262	-2.68603444099426	-3.66829919815063	-3.05997610092163	-3.03091406822205	-3.11616015434265	-2.92335891723633	-3.57202506065369	-3.43239235877991	-2.72728395462036	-2.75088238716125	-3.07315039634705	-3.22607111930847	-2.85058450698853	-3.2971830368042				1	1	1	15.7	15.7	15.7	9.2908	0	3.863	514180000	16	sp|P48771|CX7A2_MOUSE	sp|P48771|CX7A2_MOUSE	533
-3.37925958633423	-4.09529638290405	-3.25883936882019	-2.81776547431946	-3.77416229248047	-3.37578105926514	-3.02714562416077	-2.44434094429016	-3.87036633491516	-3.02116012573242	-3.34136176109314	-4.14048194885254	-3.09246325492859	-2.42561745643616	-3.36309289932251	-2.71368670463562	-3.33444714546204	-3.67860746383667	-3.36073446273804	-3.89915680885315	-1.41534531116486	-3.34541773796082	-4.067551612854	-3.38988208770752	-4.01205348968506	-4.13588380813599	-3.81317496299744	-3.72154426574707	-1.23314189910889	-4.00383710861206	-4.06392765045166	-4.20274448394775	-3.56729698181152	-4.37317752838135	-4.30226898193359	-3.82098317146301	-4.07033634185791	-3.2953405380249	-0.971940159797668	-3.94971132278442	-3.9307541847229	-3.73112964630127	-3.5895459651947	-4.04883003234863	-4.27732419967651	-1.36616897583008	-3.33222222328186	-3.73151302337646	-3.46925806999207	-3.30871605873108	-3.58543586730957	-3.59932231903076	-1.55033826828003	-3.42959141731262	-3.38222002983093	-3.26035928726196	-4.23636770248413	-3.45745062828064	-3.49167275428772	-3.74116516113281	-1.13764786720276	-3.70647430419922	-3.65822815895081	-3.89153575897217				10	10	10	57.8	57.8	57.8	24.258	0	169.63	1660800000	149	sp|P48787|TNNI3_MOUSE	sp|P48787|TNNI3_MOUSE	534
-2.8714427947998	-2.99769353866577	-2.58337640762329	-2.66209483146667	-4.23840856552124	-3.70766115188599	-2.58527994155884	-4.08287239074707	-2.67107152938843	-3.17266869544983	-3.49884724617004	-3.10469746589661	-3.92616319656372	-2.5103747844696	-2.82951092720032	-3.94832992553711	-3.7106990814209	-4.24882078170776	-3.62937593460083	-2.85214614868164	-2.71482276916504	-2.70952844619751	-2.50864958763123	-3.0749728679657	-3.17253875732422	-4.15131092071533	-3.54146695137024	-2.54675102233887	-2.12167477607727	-3.91295552253723	-3.79515814781189	-3.21009540557861	-3.04299187660217	-2.97823596000671	-2.46052861213684	-2.5693507194519	-4.50641822814941	-3.52957248687744	-2.48584246635437	-4.12413835525513	-2.37766933441162	-3.09801149368286	-3.56575870513916	-2.94153118133545	-4.12695837020874	-2.86470150947571	-2.71141695976257	-3.97705411911011	-4.15177249908447	-4.18424081802368	-3.86230754852295	-2.80661940574646	-2.85308408737183	-2.64295482635498	-2.41912126541138	-3.13390707969666	-2.98564481735229	-4.22095060348511	-3.32192802429199	-2.47056889533997	-2.24222588539124	-3.9965648651123	-4.00691843032837	-3.07533764839172				27	27	14	69.8	69.8	34.2	32.904	0	319.1	11369000000	349	sp|P48962|ADT1_MOUSE	sp|P48962|ADT1_MOUSE	535
-3.26576089859009	-4.38325834274292	-2.99412560462952	-2.6814923286438	-3.39169788360596	-2.69562911987305	-3.2096951007843	-2.26930356025696	-3.00659370422363	-3.36289978027344	-2.96950840950012	-4.07261610031128	-3.20449900627136	-3.36925172805786	-2.79866719245911	-2.19264507293701	-2.66630148887634	-2.35719680786133	-3.04025959968567	-4.09443330764771	-4.08546590805054	-2.76160454750061	-2.7593560218811	-3.14381909370422	-4.41110324859619	-2.23595952987671	-3.48705506324768	-2.8304340839386	-2.78577566146851	-2.91767883300781	-3.0638313293457	-3.1701991558075	-3.16540193557739	-4.57535743713379	-2.79415702819824	-2.64837169647217	-3.49723339080811	-2.89292812347412	-3.47098469734192	-2.19932174682617	-2.9904522895813	-3.51721382141113	-3.12821936607361	-3.74929046630859	-3.1808876991272	-3.24605321884155	-3.12948131561279	-2.44677710533142	-2.64133358001709	-2.44214391708374	-3.20796084403992	-4.05913400650024	-3.90400815010071	-2.60920023918152	-3.06769680976868	-3.02985310554504	-4.65224838256836	-2.18527722358704	-3.03836178779602	-3.19971919059753	-2.99585103988647	-2.9458601474762	-3.08816266059875	-2.86543726921082				9	6	6	30	22.8	22.8	34.196	0	80.306	227120000	46	sp|P49312|ROA1_MOUSE	sp|P49312|ROA1_MOUSE	536
-3.42149972915649	-2.9642071723938	-3.23270106315613	-2.91386842727661	-1.51911449432373	-3.72585153579712	-3.46952962875366	-3.61196684837341	-3.36710643768311	-3.48358130455017	-1.52337980270386	-4.06170988082886	-3.37852430343628	-3.75245642662048	-3.27034711837769	-3.54009008407593	-3.35441994667053	-4.04441928863525	-1.50508260726929	-3.42102074623108	-4.53285837173462	-3.09332489967346	-3.36908769607544	-4.03942918777466	-4.10892295837402	-4.30511808395386	-4.16651582717896	-3.63931894302368	-3.4278826713562	-3.44273996353149	-0.954920589923859	-3.81151294708252	-4.37013149261475	-3.60656189918518	-3.01333427429199	-3.00462412834167	-1.42070400714874	-3.74737119674683	-3.49352407455444	-4.7544994354248	-3.07448673248291	-4.1300368309021	-1.56260180473328	-3.50288128852844	-4.28242492675781	-3.29916977882385	-3.60791563987732	-4.26423501968384	-3.41302299499512	-4.52260875701904	-2.00202107429504	-2.83557415008545	-4.2194447517395	-3.27914381027222	-2.50766468048096	-3.94717240333557	-3.30843019485474	-4.5621075630188	-4.21904182434082	-3.1397442817688	-3.20996189117432	-3.68993902206421	-1.22175776958466	-3.6725058555603				12	12	12	37.4	37.4	37.4	45.054	0	87.56	419200000	75	sp|P49429|HPPD_MOUSE	sp|P49429|HPPD_MOUSE	537
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.92423462867737	-4.46762943267822	-2.75438261032104	-2.67088794708252	-2.72156310081482	-3.15367126464844	-3.93123841285706	-2.89528775215149	-3.07886838912964	-3.32503318786621	-2.22290229797363	-4.22159624099731	-2.97607755661011	-2.8046019077301	-2.86638379096985	-3.30471873283386	-2.41273093223572	-3.35551238059998	-2.49005079269409	-3.84669780731201	-3.74020075798035	-2.87366151809692	-2.80047535896301	-3.10718154907227	-4.84646940231323	-3.63962459564209	-2.98804640769959	-3.06202292442322	-2.34666466712952	-2.35911989212036	-2.35623621940613	-3.51992511749268				2	2	2	7.6	7.6	7.6	43.346	0	4.3853	19748000	18	sp|P49442|INPP_MOUSE	sp|P49442|INPP_MOUSE	538
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.53869771957397	-1.5722222328186	-3.28250885009766	-2.77754163742065	-4.81457471847534	-3.62921524047852	-3.4306333065033	-3.059494972229	-2.94319462776184	-2.11403512954712	-3.23500847816467	-3.11128997802734	-3.39618682861328	-3.67348098754883	-3.20343542098999	-2.88747334480286	-2.89003777503967	-3.69643306732178	-2.11584758758545	-2.56456351280212	-3.89217829704285	-3.14432907104492	-4.18881177902222	-2.70915102958679	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.84497618675232	-2.64106369018555	-3.08877635002136	-2.83639812469482	-3.67228507995605	-3.36450362205505	-2.9721097946167	-2.83660435676575				1	1	1	2.9	2.9	2.9	42.432	0	3.6335	4351100	5	sp|P49443|PPM1A_MOUSE	sp|P49443|PPM1A_MOUSE	539
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				1	1	1	4.8	4.8	4.8	33.288	0.0044944	1.2102	0	1	sp|P49615|CDK5_MOUSE	sp|P49615|CDK5_MOUSE	540
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.56977891921997	-2.77813529968262	-3.59453916549683	-3.27648496627808	-4.12973403930664	-2.6649284362793	-3.28026461601257	-2.45751404762268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.21828937530518	-2.12525796890259	-2.80188298225403	-2.85579705238342	-3.11303639411926	-3.55921363830566	-2.94931030273438	-2.77665162086487				2	2	2	4.1	4.1	4.1	54.24	0	1.9956	20766000	3	sp|P49710|HCLS1_MOUSE	sp|P49710|HCLS1_MOUSE	541
-2.70368933677673	-4.72573709487915	-3.59406852722168	-3.14356398582459	-1.46753334999084	-2.83990597724915	-4.27614974975586	-4.06236028671265	-3.37326741218567	-3.40285491943359	-2.6826958656311	-4.36884927749634	-2.02626395225525	-2.76258325576782	-3.0226833820343	-3.4918999671936	-1.66437959671021	-4.97129535675049	-1.47742199897766	-4.27973222732544	-5.18578910827637	-4.01688003540039	-4.19474411010742	-3.34847116470337	-4.80583238601685	-3.8206775188446	-3.45772004127502	-3.40780758857727	-2.87059831619263	-2.07710194587708	-2.2054967880249	-3.08669114112854	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				1	1	1	9	9	9	25.926	0	3.3209	30365000	7	sp|P49722|PSA2_MOUSE	sp|P49722|PSA2_MOUSE	542
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				1	1	1	3.6	3.6	3.6	40.466	0.0018304	1.8917	0	1	sp|P49813|TMOD1_MOUSE	sp|P49813|TMOD1_MOUSE	543
-3.86457538604736	-3.72533631324768	-3.89676976203918	-3.33196067810059	-4.59394693374634	-1.46781265735626	-3.10234141349792	-3.63843822479248	-3.52724194526672	-3.25222587585449	-3.63843822479248	-3.30457639694214	-2.07157278060913	-2.89937210083008	-3.54486417770386	-3.22135400772095	-1.69778037071228	-3.60489320755005	-3.94477105140686	-2.73072743415833	-3.30144357681274	-3.28545999526978	-3.87171721458435	-3.63164520263672	-3.81157374382019	-3.28391337394714	-3.17006921768188	-3.23541617393494	-2.88044452667236	-1.73686933517456	-3.65708136558533	-3.62984013557434	-2.77823424339294	-4.89162158966064	-2.99274706840515	-2.77546572685242	-3.511559009552	-2.06606483459473	-3.61879205703735	-2.82653975486755	-3.66712594032288	-3.14828896522522	-4.51516675949097	-3.30101704597473	-1.67936515808105	-3.25332617759705	-3.7116060256958	-3.27522754669189	-2.08094215393066	-3.514573097229	-2.72652006149292	-3.85868239402771	-4.00342035293579	-2.65890216827393	-2.99366593360901	-3.18599939346313	-3.27187919616699	-3.68785524368286	-3.2677047252655	-3.54597568511963	-2.99366593360901	-1.9110985994339	-4.33063936233521	-3.17957997322083				4	4	4	21.3	21.3	21.3	20.538	0	8.4603	387610000	31	sp|P49817|CAV1_MOUSE;sp|P51637|CAV3_MOUSE	sp|P49817|CAV1_MOUSE	544
-2.33017492294312	-3.85218787193298	-3.76413083076477	-3.23080372810364	-2.64124369621277	-2.66300821304321	-3.059494972229	-3.31703114509583	-3.49646806716919	-2.64187383651733	-2.44819355010986	-3.81919002532959	-2.8271541595459	-3.06033706665039	-3.21370482444763	-2.96004748344421	-2.60208749771118	-3.33261466026306	-2.85809636116028	-3.48101782798767	-3.64306282997131	-3.21477603912354	-3.93394804000854	-2.48471140861511	-3.88653421401978	-3.21920275688171	-2.98518776893616	-3.69036746025085	-2.52292370796204	-2.89711356163025	-2.42530751228333	-3.78750801086426	-2.29597806930542	-4.01732349395752	-3.72436356544495	-3.08571100234985	-2.66620993614197	-2.94230723381042	-3.14330911636353	-2.83289909362793	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.85809636116028	-2.37856936454773	-2.88961005210876	-4.30292367935181	-5.10283708572388	-3.3809118270874	-3.44658851623535	-1.90314447879791	-4.73996925354004	-2.42996454238892	-2.380295753479	-2.76140880584717	-3.92399382591248	-3.23555183410645	-2.68677735328674	-3.1832447052002				4	4	4	17.1	17.1	17.1	37.17	0	53.593	116140000	16	sp|P49935|CATH_MOUSE	sp|P49935|CATH_MOUSE	545
-4.1975998878479	-4.55076932907104	-0.768444657325745	-3.16100788116455	-5.26923418045044	-3.72818231582642	-4.4310998916626	-4.1524133682251	-2.86838412284851	-2.98838996887207	-2.82531237602234	-4.21159172058105	-2.44277143478394	-2.90368413925171	-3.41326880455017	-3.82684707641602	-4.73408317565918	-4.87167501449585	-5.19707059860229	-4.02872228622437	-5.2905330657959	-3.38264131546021	-0.558112919330597	-4.67598676681519	-4.37246036529541	-4.29242563247681	-3.4424889087677	-2.42903184890747	-2.44034171104431	-2.35026502609253	-2.66209483146667	-3.75871133804321	-3.05973553657532	-3.50003838539124	-2.61918187141418	-3.12595057487488	-3.12318253517151	-2.79716229438782	-3.21705484390259	-3.92263650894165	-2.68362236022949	-3.23229432106018	-2.93148040771484	-4.379469871521	-2.58857369422913	-2.75340938568115	-3.43516731262207	-4.08786821365356	-2.36691308021545	-4.26381921768188	-2.84300804138184	-3.69723749160767	-3.92049431800842	-3.20729470252991	-2.64611220359802	-3.09838199615479	-4.27318954467773	-4.22828674316406	-3.38485479354858	-2.58605933189392	-2.49793434143066	-2.46609783172607	-2.89582443237305	-3.59680652618408				2	2	2	23.9	23.9	23.9	10.728	0	9.0178	154620000	44	sp|P50114|S100B_MOUSE	sp|P50114|S100B_MOUSE	546
-2.47906994819641	-4.19178819656372	-2.88886189460754	-3.04025959968567	-2.57759475708008	-3.43285965919495	-2.77853107452393	-3.27243661880493	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.56304502487183	-2.24004316329956	-2.68993902206421	-3.68421578407288	-3.0880401134491	-3.10917210578918	-3.72963619232178	-2.62522196769714	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.35956406593323	-4.15956354141235	-3.13327407836914	-3.30828714370728	-2.73898673057556	-3.06057786941528	-2.69778037071228	-3.17788171768188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.557293176651	-2.16074991226196	-2.82286024093628	-3.33647131919861	-3.05925440788269	-3.35913491249084	-3.66045212745667	-2.69357442855835	-3.98042035102844	-2.42569494247437	-2.82133007049561	-3.36777639389038	-2.87598967552185	-3.36404323577881	-2.39912128448486	-3.48592329025269				2	2	2	4.8	4.8	4.8	50.37	0	3.9905	11497000	3	sp|P50136|ODBA_MOUSE	sp|P50136|ODBA_MOUSE	547
-2.60735273361206	-3.98722243309021	-2.722895860672	-2.71132254600525	-3.18968033790588	-3.10011291503906	-3.39207649230957	-2.76415038108826	-3.11253714561462	-2.26070475578308	-2.31832599639893	-4.37644052505493	-3.71504998207092	-3.451251745224	-2.86428141593933	-3.03303790092468	-3.50230884552002	-2.90314435958862	-2.84944033622742	-3.26368093490601	-3.5125629901886	-2.78826498985291	-2.77447843551636	-2.67419910430908	-6.28051662445068	-1.53872287273407	-3.34102535247803	-2.38443303108215	-4.48116254806519	-3.22580122947693	-3.60312151908875	-3.07363605499268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.4059100151062	-3.28531932830811	-3.54339981079102	-6.44976902008057	-3.73283576965332	-4.89995336532593	-2.85443997383118	-1.45581138134003	-3.04085302352905	-1.69091701507568	-3.89696311950684	-4.92928075790405	-4.97016429901123	-2.93192076683044	-2.40644550323486	-3.09246325492859	-6.04615831375122	-1.61679065227509	-3.48505067825317	-2.38435769081116	-4.40678215026855	-3.11465978622437	-3.46334218978882	-3.00335097312927				2	2	2	13.9	13.9	13.9	26.588	0	6.5801	54313000	11	sp|P50171|DHB8_MOUSE	sp|P50171|DHB8_MOUSE	548
-3.09566617012024	-5.25203323364258	-2.6374683380127	-2.4198157787323	-2.33380699157715	-2.68473505973816	-4.66514825820923	-3.10929656028748	-2.74768114089966	-3.50495982170105	-1.80203402042389	-4.74506759643555	-3.09825849533081	-4.60201740264893	-2.70021605491638	-2.97539663314819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	7.5	7.5	7.5	32.364	0	2.201	8293900	3	sp|P50172|DHI1_MOUSE	sp|P50172|DHI1_MOUSE	549
-2.69768691062927	-4.78114700317383	-3.60824990272522	-3.18023371696472	-1.94103240966797	-3.18442463874817	-3.7447772026062	-3.30514645576477	-3.58208012580872	-3.17488193511963	-1.44355595111847	-3.9070782661438	-3.70860385894775	-3.68193674087524	-3.36749362945557	-3.42523002624512	-3.24523210525513	-3.47082471847534	-1.6888689994812	-3.80805349349976	-4.22399377822876	-3.37068343162537	-3.71781873703003	-2.9922878742218	-4.30742979049683	-3.50692653656006	-3.10830092430115	-3.5061559677124	-3.32384824752808	-3.22041249275208	-1.73135006427765	-3.6728184223175	-2.65872001647949	-4.50311040878296	-3.7754065990448	-3.28503799438477	-1.53809428215027	-3.33021855354309	-3.85158395767212	-3.54360175132751	-3.90221667289734	-3.1110405921936	-1.25184786319733	-3.98345232009888	-3.6612184047699	-3.84429216384888	-3.72969365119934	-3.68919467926025	-3.57427430152893	-3.68638730049133	-1.63249468803406	-3.77742290496826	-4.35543870925903	-3.43169140815735	-3.71871113777161	-2.93588972091675	-4.49186754226685	-3.52855658531189	-3.07266473770142	-3.66260623931885	-3.13441371917725	-3.25787305831909	-1.59784531593323	-3.85654902458191				18	18	18	44.4	44.4	44.4	47.688	0	93.015	2518700000	186	sp|P50247|SAHH_MOUSE	sp|P50247|SAHH_MOUSE	550
